0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2
0.9869036,0.011387257,-0.015157152,0.0156146735,0.99728703,0.0052350163,-0.011216054,-0.010970623,0.9995735
0.99142075,-0.0064285705,-0.015368053,0.0050600213,0.9939875,0.003483798,-0.02675045,-0.0042069503,1.0030919
0.9995256,0.01200742,-0.010698246,-0.003000312,1.0011746,-0.010057125,-0.008563734,0.004704108,0.996516
0.98767585,-0.0057524424,-0.019451657,-0.0030341884,1.0142971,0.016985869,0.0030039996,-0.00031717855,1.0003343
1.021119,-0.0065737283,0.010534028,0.0018322228,1.0068251,0.013862929,0.00038410618,0.011712355,1.0006108
1.0145296,0.0015890077,-0.014357871,0.0063056294,0.99762625,0.014363461,0.0037999656,-0.0042309165,0.9938207
1.0224732,0.008815549,0.008799323,-0.005065115,1.0060998,0.01558382,0.015114121,-0.0038644099,1.0157123
0.9958235,-0.0043961257,-0.012843614,-0.009576457,0.9977421,0.011608248,-0.015624562,0.011622186,0.994875
1.003488,-0.0053362227,-0.019497197,-0.004895394,0.9922357,-0.0015455557,0.0075757066,-0.017444598,1.0050672
0.98408836,0.0011618349,0.0050187004,0.011288981,0.97000384,-0.0055760164,0.00093139475,-0.0026677293,0.99404436
0.9907871,-0.017404988,0.023292303,0.017816653,1.0155369,0.007709642,-0.0047603897,-0.012445253,0.99790245
0.9807245,-0.012504068,-5.626013e-05,0.0059976093,1.0070819,0.0063549643,-0.012874175,-0.008460354,0.98462844
1.0080194,0.010101336,0.004043264,0.0002679683,1.0162407,-0.00604902,-0.01622403,-0.004699698,1.0076021
0.9957556,-0.008415876,0.006727328,-0.0073564462,0.990797,0.0009508468,0.0046695336,0.012789797,0.9951149
1.0092163,-0.011068215,-0.012223938,-0.0024588916,0.9973098,-0.0025475684,-0.008752293,-0.0067259395,0.9967604
0.98745865,-0.0074184714,0.011765437,-0.0069263857,0.9915472,0.015247726,0.0033806062,-0.0063565224,1.0026469
0.99486846,0.016821278,-0.0021327091,0.023029562,0.9917946,0.0039271135,0.012434032,-0.008432527,0.9872865
1.02214,0.016696317,-0.0061708963,0.011381712,0.9989374,0.009239367,0.004189359,0.0089601185,0.99249
1.001217,0.008362261,-0.00015858242,-0.017503202,0.9914445,0.0047139013,0.019782647,-0.0075970185,1.0235621
0.97948366,0.026879,-0.012141498,-0.013416601,1.0232637,0.0059519033,0.014701023,-0.012162616,0.97524047
0.98413116,0.024658939,-0.01854285,0.014844061,1.0068586,-0.017949486,0.015418995,0.02143038,0.9975561
0.9956925,-0.0028135693,-0.0007099894,-0.002094293,0.9917561,0.0017556561,0.011129777,0.0026582766,1.002221
1.0035787,-0.0075587193,0.0037221687,0.01757325,0.9985831,-0.0008464827,-6.7477806e-05,0.0029645083,0.99538505
1.0141348,0.0021558753,-0.003538683,-0.018692676,1.0012815,-0.0065035787,-0.00040419234,0.018561382,0.9836898
1.0062776,-0.014395626,-0.018999206,-0.011907689,1.0089287,-0.008745259,-0.0040427847,0.0073153786,0.9961563
1.0050194,-0.020433037,0.0099407835,-0.0066939816,0.99406916,-0.028821988,-0.0131269945,0.012054854,1.006592
0.99591374,0.0069708126,0.0064429436,0.009103538,0.9982151,0.011562123,-0.014502522,-0.0107261585,0.9919122
1.0019901,0.006220474,0.0021717385,0.010189341,0.9992762,0.004328894,-0.0038181741,0.0065183467,0.9912708
0.9967351,-0.004125221,-0.0019326276,-0.014633946,1.0018607,-0.0047499845,-0.0053541646,-0.0034744674,0.9946754
1.0016595,-0.009951923,-0.00083018065,-0.014046623,0.9918886,0.017230224,0.0020006588,-0.0042491998,0.99635696
0.9983822,0.013589959,-0.002237208,0.0029805829,0.9936543,0.02486145,-0.006012196,-0.016432293,0.9758261
1.0086212,-0.029561317,0.0026639744,-0.002657019,0.9945343,0.002743008,-0.005389646,-0.0073029855,0.9925198
1.0135382,-0.014070992,0.0056209126,-0.0057773045,0.9976254,-0.00074697816,-0.0034170642,-0.012241044,0.9993712
0.9952712,-0.002237957,-0.012950787,-0.011502619,0.99967235,-0.020754807,0.0010147017,-0.019115329,1.0061524
1.0077099,-0.014812971,0.0064898096,0.012016331,1.0168995,-0.004998349,0.001652664,0.010787382,1.0076996
0.9960823,0.0032063054,0.0092595145,0.019433497,1.0178221,-0.004475351,0.012833274,0.0010506444,0.987067
0.98537743,-0.003660215,-0.012461715,0.0023424292,1.0022418,0.011050672,0.004220994,0.0017052349,1.0065042
0.98904663,-0.008192097,-0.0040987795,0.002329902,1.0043101,0.0046358737,-0.0027924557,-0.006220796,1.0031989
1.014163,0.01007253,0.017440764,-0.013954936,0.99596065,0.000844059,-0.0016976496,-0.006943816,0.99933946
0.9991412,-0.0021844064,-0.0020277516,0.005179368,1.0016553,-0.0073762727,0.0015023974,-0.020243026,1.0012791
1.0014397,-0.0080829,-0.0073949764,0.006802613,1.0055048,-0.009179439,0.008656259,0.003639923,1.0069723
0.99977225,-0.028210223,-0.0075585935,-0.004913831,0.9855718,0.0027689524,0.009890996,0.0042213765,1.006668
0.99365467,-0.0031493139,-0.0051830634,-0.00074693776,0.98405606,-0.003386558,-0.018287687,0.005648551,0.988494
0.9908987,-0.018436601,-0.00079332327,0.009577841,0.9849515,0.0043034717,-0.002631411,0.014563908,0.99463964
0.9915291,0.012946853,0.020448714,0.013797818,1.011214,0.0013282939,-0.014301493,0.0024221851,0.9857012
0.9956981,-0.008627438,-0.0080311,-0.010986413,1.0134528,-0.0012602083,-0.020999007,0.011650077,0.99110794
0.98925954,-0.021503653,0.0051055998,0.008278763,1.0088618,0.004715504,0.022339782,0.0050678635,1.0015024
0.9951171,0.009091049,-0.00076347037,-0.012752407,1.0040948,-0.014076033,0.0009791369,0.0055580926,1.0075359
1.0021468,-0.0010728409,0.0051716827,-0.0048390124,1.0071359,-0.006946213,-0.0013060125,-0.0056318245,0.99057406
1.0178303,0.0035953608,-0.015263733,-0.008215056,1.0017695,0.011818807,0.017026326,-0.025518835,1.0129163
0.9956888,-0.014881815,-0.0054867803,-0.002566325,1.0103195,0.002773399,-0.006429582,-0.0067552286,0.98716146
0.9927324,-0.020779785,-0.0019180961,0.0145104155,0.9986531,-0.00027223016,-0.004250103,0.012366177,1.0143437
0.98553675,-0.0035602977,0.0026571124,0.0067856642,1.0124478,-0.02090119,0.019956497,-0.0016372888,0.9856862
0.9987453,-0.00095072296,-0.005476245,0.0017392067,1.0090473,-0.021945024,0.0049620005,0.010875144,1.0096408
0.9906317,-0.0025399348,0.012720811,-0.00019442769,0.97361225,-0.018924907,-0.0011362531,0.011858364,1.0127581
0.97632796,-0.0030741703,0.0047069415,-0.007938915,0.9903819,-0.010359978,-0.012807237,0.0062369225,0.9944967
1.0155084,-0.010078488,-0.0013958452,-0.0046890723,1.0157312,-0.020869836,0.00051103253,-0.029219292,0.99452865
0.99691623,0.0028597717,0.0007006245,0.008696134,1.0171257,0.0170843,-0.012871654,-0.0050496785,1.0149257
1.0045109,-0.006527494,-0.021696448,-0.023862433,1.0109293,0.002248439,0.00040481664,0.0093233995,0.99051124
1.0103296,-0.013926154,0.021956401,0.009605244,0.9899,0.005070395,-0.0021361245,0.0077291643,0.98042655
0.9871831,-0.008053624,0.017201576,-0.008110191,1.0106454,0.004025461,-0.00023530661,-0.012116967,1.0054625
0.99873185,-0.0038556186,0.0030578163,0.016491013,0.9719903,0.011390922,-0.02369425,-0.01687238,0.99070644
0.99977344,-0.015311428,0.010792471,0.00029697974,1.0112622,0.0015035064,0.009001184,0.007613125,0.9992184
1.0068834,-0.008411328,0.0034190405,-0.0197448,0.98950166,-0.0062881764,-0.016770076,-0.0060600457,0.9949066
0.997137,0.017393937,0.021219885,0.021422667,0.9922336,0.00950227,0.016957058,-0.008055853,1.0008159
1.0087065,-0.009235294,0.0031977328,-0.014535437,1.0117893,-0.015653592,-0.0094931,-0.0012186106,0.9887152
1.0085315,-0.0024919345,0.010303622,0.005761928,1.0008968,0.0028227824,-0.006757453,0.0026104935,1.0002209
1.0050989,0.00058113266,-0.005955905,-0.0037604596,1.0109404,-0.008682217,0.0050243116,0.003945006,1.013583
1.0160813,0.00981003,0.005665288,-0.0029016524,1.0116045,-0.00017241936,0.0075960234,0.0145416325,0.99266833
0.99905705,-0.002814961,-0.0033154828,-0.00073102594,0.98784447,-0.0031522703,-3.5626097e-05,0.0040512145,1.0036913
1.0039821,0.0144058475,0.008858961,-0.0016081567,1.0109197,-0.0007633453,-0.0017493491,-0.0029729756,1.0037699
1.0008646,-0.0065101646,-0.00150149,-0.002700037,1.007644,-0.004532749,-0.012049354,-0.017855873,1.0010058
0.9925961,0.0035968684,0.00014976562,-0.005815666,1.0207956,-0.0011445693,-0.0023461948,0.008528897,0.9857233
1.0029804,0.0035736642,-0.0104051,-0.005908075,1.0016793,-0.011191357,0.017448518,0.0042367326,1.007223
0.99709946,0.008344727,-0.004338772,-0.0038468791,1.0062479,-0.005607859,0.0010193302,0.0010530887,1.0007259
0.9958511,-0.0038584385,0.00053445715,0.010756842,0.99643904,-0.005814121,-0.006674522,-0.013479018,1.0022049
1.0165124,-0.011448248,0.011916616,0.021374064,1.0033287,0.001800614,0.0016069642,0.0027867774,1.0016904
1.0035256,0.01806938,-0.00045615027,-0.0031793076,1.0051451,-0.008745215,0.013259064,-0.013398113,1.012509
1.0060977,0.0046836752,-0.0007373052,-0.0036582502,1.011065,0.0006722646,0.001611986,-0.0020265223,0.992649
0.983057,0.014499217,-0.021484606,-0.0105802715,0.97896904,0.01129746,0.013822693,-0.007429298,0.9967661
1.0020503,-0.026915887,0.011886656,-0.0075900983,0.9958771,-0.008328534,-0.00376459,-0.0051436853,1.0111421
1.0029968,0.0066929297,-0.011411293,0.008214168,1.0012425,-0.012602876,0.002778338,0.010917529,1.0046604
1.0123252,-0.0004153265,-0.0020397694,0.00873753,0.9979079,-0.008211783,0.007375839,0.009810228,0.9766091
1.0083234,0.0031216699,0.011279869,-0.0059076427,1.0120261,0.002580233,-0.010705424,0.012985128,0.9980947
1.0108051,0.012902984,0.017508566,0.0066803633,1.005085,0.0097373305,0.01656958,-0.0041347747,1.0020282
1.0018266,-0.0092053395,0.010331919,0.008097827,1.0150213,-0.004052208,0.0127368495,-0.016735734,1.0025519
0.9921672,-0.016076598,0.006321675,0.00047024622,1.0137715,0.0022038727,-0.0040970817,-0.004736282,1.0086049
0.99815106,0.023184804,-0.006988806,-0.015756018,1.0039934,0.015813733,0.0025637303,-0.0008883897,1.0090346
1.0051872,-0.026862733,-0.005489399,-0.003068777,1.0063313,-0.000460368,-0.0045406986,0.009105761,0.99893415
1.0148993,0.0041440413,-0.0013956779,-0.0058398037,1.0081617,0.0034032553,-0.0141187655,-0.03614127,0.98714197
0.99932957,0.015706187,-0.003984566,-0.0022914233,0.9920653,-0.0007531173,0.004142208,0.018619247,0.9981944
1.0053703,-0.005894419,0.01145873,-0.011452367,1.0068136,0.0019984776,-0.0077208304,0.010449873,1.0063298
1.0005493,0.012450611,-0.0065331995,-0.004204405,0.9776087,0.0042697466,0.014625572,-0.005510661,1.0006565
0.97839344,0.009235334,0.009753182,-0.013250217,1.0118235,0.0013163058,0.006387193,-0.004007884,0.9977483
0.98471326,-0.010402334,-0.0027311903,0.0058724005,0.9984892,-0.0010907142,0.008544553,-0.020660155,0.99324137
0.9956629,0.014161494,0.014791704,-0.010575925,1.010144,-0.013986666,-0.00061362534,0.015953561,1.0063349
0.9919016,0.0023032702,0.0027083147,-0.007151423,0.9977492,0.0023712765,-0.0071289516,-0.0016838511,1.0011878
1.0064697,0.0003541477,-0.0022153747,-0.0006122699,0.99439657,0.0047307247,0.023080535,0.0002964222,1.0025834
1.0081487,-0.0025787628,-0.006693338,-0.0005167624,1.0022703,-0.020011127,0.0016002628,0.01135053,1.0035759
1.0069183,-0.012594412,0.014598917,-0.009089842,1.0045832,0.0020079406,0.019491982,-0.005736355,1.0026952
0.9842112,-0.013457215,0.0045200894,0.003352556,0.98866653,-0.019416245,-0.0019137227,-0.0028098412,1.0041016
0.9986133,-0.009668661,-0.005705293,0.0090779085,0.99332255,-0.017458642,0.0069296295,0.007825129,0.9892457
1.0093808,0.01817177,0.014450053,0.009253975,1.0014108,0.021371705,-0.022031488,-0.004660046,0.9955316
1.0006155,0.0032648954,0.005869877,-1.14034665e-05,0.9925967,0.0055698217,0.006873864,0.014764113,0.9979314
0.9853611,-0.0044313394,-0.013374219,-0.008600485,0.9961232,-0.006265469,0.00010649088,0.0064589647,0.9919643
1.0177921,0.0028029971,0.018239796,0.0022183897,1.0094101,-0.011796582,0.0070059947,-0.012121628,0.9904984
0.9919421,-0.0101999445,0.015143052,0.007598201,0.9901669,0.00026553357,0.0016387025,0.0076186513,0.99877185
1.015645,0.012664487,0.011605923,-0.013058053,0.9922871,-0.00676926,-0.008608883,-0.010991752,0.9903257
1.0063943,0.0034755995,-0.0022274398,-0.008588097,0.9877474,0.012768811,-0.014758403,-0.0012053981,1.0103401
1.0000616,0.0069661676,0.0020722689,0.004829253,0.9907775,-0.008452412,0.00984753,-0.028122563,0.9944761
0.9890193,0.008276804,0.004085311,0.0059751878,1.020006,0.0011188738,0.013385809,0.0130018685,0.9924852
0.9897281,0.0019544915,-0.00033064416,-0.012662543,0.9885946,-0.0024015158,0.0076867836,0.0055298465,1.0061682
1.0012317,-0.014890058,0.00094871415,-0.02286293,1.0000429,-0.0049425126,-0.01015419,-0.0050273435,0.9919938
1.006696,0.0104323765,-0.0058903606,-0.017386414,1.0020849,-0.0019396007,0.006502289,0.0058073835,0.999567
1.0083151,-0.00096274447,0.004162461,0.00031837143,0.98386437,0.0055241743,0.0021937382,-0.01023715,1.0116637
0.9980568,-0.009592914,-0.001132266,0.0020020627,1.0000186,0.012448807,0.010985655,-0.009085329,0.99299014
1.0245848,-0.00083696324,0.0019752132,0.008070689,0.9984852,0.0008793046,-0.0074361274,0.00022554777,0.9845343
1.0100693,-0.0026533294,0.00928813,-0.016015515,1.0023082,0.0031327277,-0.016778877,-0.011994077,0.9884399
0.99258465,0.02344538,0.021898227,-0.012724323,1.0046259,0.0064927475,-0.021960013,-0.0011816269,1.000887
0.99610704,0.016358545,-0.0217282,0.012887781,0.9959583,0.0053357324,-0.006576731,-0.013348729,0.9945938
0.99401087,0.002605658,0.004452951,0.011604971,0.9995031,-0.0074470714,0.0025891836,0.0009959928,0.9783211
0.97500724,-0.00895135,-0.0021765707,0.010624415,1.0032895,-0.003994733,-0.005675727,-0.00078800716,0.9835194
0.99336207,0.0044435854,-0.0033425922,-0.0015638733,0.97313404,0.0005135234,0.00012440892,0.0024496603,0.9951671
1.0004618,0.011864659,-0.010201894,0.009437819,0.993004,-0.0042022825,-0.025691697,-0.011880515,1.0053455
0.9846803,-0.006799499,-0.0029950142,-0.007527126,1.0094086,0.008130915,-0.0038282566,-0.00012440668,1.005367
1.0156956,-0.018381026,-0.004694967,0.008177955,1.0121613,-0.00069031894,-0.01272146,-3.7985992e-05,1.0115087
0.99940586,-0.0048977574,-0.001978305,0.010198513,1.0052887,0.0074841892,0.002264162,-0.010429361,0.9925497
0.9984014,0.012814228,-0.0062464355,0.011018657,0.9930224,-0.0029966377,0.01014461,0.0013573153,0.9844462
1.0127639,-0.0047711013,0.01806323,0.006541642,1.0007768,-0.0074509624,0.014718562,-0.00071488967,0.99673474
1.001757,0.00048123408,-0.0026061633,-0.013854615,1.0012544,0.0077956966,0.011658028,-0.0039177756,0.9985477
0.9987101,0.00045312094,0.0025525535,0.00821807,0.9980043,0.0028493702,0.013976061,-0.005305105,1.0100331
0.9974425,-0.003877434,0.0019089181,0.009880416,1.0068911,-0.0036450124,0.0086977305,-0.023473779,1.0039705
0.9875396,-0.011438859,0.003475201,-0.00818234,0.9982081,0.014886079,-0.002961851,0.015155266,0.9988172
0.98859644,-0.008030749,0.003029041,0.01634419,1.0169026,-0.0045124283,0.014148189,-0.002338879,1.0099045
1.0070457,-0.003460726,0.003049745,0.013265572,0.9747756,-0.018615577,0.01992464,0.009930475,1.0081578
0.9877454,0.0012922192,-0.0063276994,-0.002773888,0.9939123,0.0010964106,0.0024673198,-0.00965738,0.9786918
0.9985209,0.016467992,-0.0057906574,-0.008604066,0.99921227,-0.0011023412,0.011270009,0.007225375,1.0162449
0.9946288,0.008250686,-0.009481864,0.0148765035,1.0181808,0.0023073438,0.008902635,-0.0023743808,1.0014962
0.97576034,-0.005426254,-0.0009772596,0.002955063,1.0113087,-0.0027065682,0.000113785354,0.00067491963,1.0046146
1.0068377,-0.013358336,0.0023042953,0.012898439,1.0029013,-0.004583391,0.003167156,0.012954111,1.0003592
0.9818401,-0.002907866,0.020081732,0.0023679482,1.0079988,0.007095582,0.0028408568,-0.016347114,1.0025891
0.9970391,0.003965901,0.004076221,0.009288453,0.9902908,-0.007495927,-0.004628642,0.027325725,0.99613696
0.9847296,-0.007845789,0.011971136,0.01250677,1.0163417,0.006080042,0.01452437,0.0025067802,0.9999986
1.0022053,-0.0074242665,0.008854098,-0.0065582204,0.99542254,0.006789432,-0.012097849,0.014553203,0.9888872
0.99334174,0.0029271075,-0.008934306,0.010371483,0.9879909,0.02547136,-0.0113983005,-0.007271999,0.98513407
0.9935146,0.0029114804,-0.012971818,0.0017684313,0.9893058,0.0006805681,0.0048363055,0.015022619,0.99648213
0.98293036,-0.010776934,-0.0031803146,-0.0015018232,1.0133843,9.107285e-05,0.0104738055,-0.0048888773,1.0022593
0.9918856,0.0024017643,-0.0011388239,-0.0118093,0.9959358,-0.0056423694,-0.008581687,-0.010594251,0.994616
0.9985837,-0.016476348,0.005359501,0.009335495,0.9980168,-0.0059648138,-0.01504765,-0.005374143,1.0150033
0.9846594,0.003940683,-0.005172549,-0.011068438,0.9969048,-0.012810525,-0.009616831,0.008805931,0.98261636
0.9962276,0.01341735,-0.0034132379,-0.0010709724,0.9909692,-0.00032081627,-0.010052839,0.018268049,0.99225974
0.9936454,0.009419366,-0.00430792,0.004305931,1.0135355,-0.015304076,-0.001813638,-0.008153621,1.0099231
1.000826,-0.006777593,0.012900932,-0.0006051831,1.0188663,-0.009983459,0.0012928037,-0.002412741,1.0130671
1.0147601,0.0007582319,-0.01894579,-0.007203446,0.9876811,-0.0025352112,-0.007310483,-0.0021170382,0.99784726
1.0066307,0.011142201,0.029231481,0.011995287,0.9923894,-0.004903507,0.009575176,0.0004659237,1.0058488
1.0086709,0.0049288888,-0.0025069737,0.0052430383,1.0043433,-0.003315339,-0.0073250746,-0.019412545,1.0069431
1.008854,0.01327143,-0.009329514,-0.009623945,1.0083238,0.009095089,0.0009318929,0.0019009201,1.0139676
1.0067524,0.0041526128,-0.008602974,0.00047457038,0.9925582,-0.004256322,0.009095228,-0.00958598,0.9974295
1.0000875,-0.014229121,-0.009157509,-0.0089357,0.9931314,-0.0037095128,-0.014857195,0.006775836,0.9968981
1.0014122,-0.008721682,-0.0067445,-0.007612365,1.0015942,0.017225577,0.00062400807,-0.0028761858,0.99384606
1.0016364,-0.014796593,0.021763222,0.015205292,0.99400216,0.0040284363,0.0060520014,0.003546341,1.006053
1.0083746,-0.0053852606,-0.014180474,0.012180376,0.99280494,-0.0036198806,0.015531651,0.010511107,0.98460793
0.984783,0.004937867,0.01212985,0.00079402246,0.99896234,-0.015709322,0.0040818662,-0.007032769,1.0253702
1.0021157,-0.013741363,-0.01807129,0.005810049,1.0020432,-0.0009481199,0.011308939,0.0041035665,1.0066483
0.99452794,-0.01686606,0.00196161,-3.940163e-05,1.0156336,0.00595781,-0.011531297,0.0049629943,0.9899579
1.0028833,-0.0044552856,-0.009566354,-0.0029228064,0.9947969,0.006357387,-0.01594716,0.010391914,0.99703896
1.0045849,-0.008635731,0.000526704,-0.0056492942,1.0098517,-0.0030810519,-0.00865532,0.009840469,1.0067703
1.0127509,0.036304355,0.008581578,0.014717283,0.99870044,-0.0035756917,0.009027379,0.004906455,1.0191731
1.0118518,0.00294978,0.011192347,-0.008748626,0.99907196,0.000236012,0.015169962,-0.0043332125,1.0125787
1.0182844,-0.0063382415,0.0026233387,-0.004095064,0.99504894,-0.010479885,-0.009308915,-0.008551753,1.0037398
1.0134877,0.005625162,0.005463541,0.00052626565,0.9932369,0.014645977,-0.01299208,0.014141281,0.9852836
1.0135875,0.01564423,-0.0020535516,-0.0075772917,1.0109333,0.0014193357,0.003638456,0.022544146,1.0092579
0.99737054,-0.007082448,-0.006741723,-0.0023009009,0.98549765,-0.010646358,-0.010750422,-0.013703222,1.0053091
1.0155122,-0.00041627453,0.009752349,0.0019688131,1.0087266,-0.00233994,-0.0086423345,-0.0027892133,1.0035328
1.0043625,0.008255318,-0.008381087,-0.00937953,0.9936551,-0.01614179,-0.0056268214,-0.0064778356,0.99675095
1.0043294,-0.008994869,-0.0020711333,-0.0009989125,1.0075511,-0.0033411684,-0.0006034506,-0.010904536,0.99481153
0.9965347,-0.0033579418,0.010497546,0.012799924,0.98268175,-0.02195396,0.004189364,-0.008596077,0.9906365
0.9914187,-0.007919879,-0.0059900056,0.0066144667,1.0003585,-0.00071119145,0.004181588,-0.004365031,1.0039976
0.9874987,0.0030770174,0.018025363,-0.009817417,0.9863687,0.008856011,0.0044461926,0.0042312187,1.0068686
0.9808405,-0.003500062,-0.0053223306,-0.009067369,1.0071764,0.001582322,0.010269174,-0.0060571474,0.99633723
0.9994546,-0.009384338,0.007001905,0.0024991047,0.9995841,0.005250386,-0.0015250937,-0.0076032486,0.9953061
1.0120751,-0.0029884283,0.008974682,-0.010353826,1.0054648,0.0019423846,0.004878029,0.0073526427,0.9918232
1.002905,0.011583105,-0.006712895,-0.0031074153,1.0169717,0.01244726,-0.006288663,-0.0172471,0.99934995
0.9894842,0.007150544,-0.01394804,-0.021630185,0.99076855,0.0088648815,-0.0038806798,0.009972084,1.000831
0.97026277,-0.010783269,-7.0174654e-05,0.015330621,1.000074,-0.011140093,-0.009971807,-0.009063499,1.0001738
0.99123883,0.0009698296,0.000356145,-0.010859464,1.0105623,0.0027590133,-0.011687325,-0.011839481,1.0149653
1.0122132,-0.0043161334,0.000450387,-0.007932978,0.98084325,-0.0046226936,0.012391999,-0.00018013218,0.99302256
0.9984925,0.00258084,-0.008586127,0.004659143,1.0058695,-0.004162035,-0.013269401,-0.0098363105,1.0017244
0.9962095,0.012732034,-0.0086277,-0.0120084165,1.0029167,0.01899853,0.009142785,-0.02211403,0.98878855
0.9949283,-0.0055506667,-0.00036641816,-0.0020370558,0.993239,-0.004757162,-0.014056872,-0.014476104,0.99685436
1.0069859,0.01319248,0.008244779,-0.015008792,1.0017098,-0.003095989,-0.0037865406,0.0088495435,0.99541277
0.9846458,-0.0087259635,-0.00605246,-0.0049711466,0.9796056,-0.0012075419,-0.007926926,0.007347799,1.0053065
0.9933288,0.0028419986,-0.009370378,0.012011789,0.9925212,-0.028249625,-0.0042561395,0.023925435,1.0070785
0.99057883,-0.004987586,-0.0071816742,0.007892622,0.99445933,0.023000004,0.024896422,0.0068535525,0.9775435
0.99057335,0.00922844,0.0037969628,-0.0052650706,1.0032574,-0.004012633,-0.007944264,0.0019402562,1.0240127
0.9868535,0.010175419,-0.017689245,0.01191909,1.0001783,0.0062680827,0.0065993946,0.0034713182,1.0138671
0.99001414,0.001741576,0.009718767,-0.0067119426,0.9815188,-0.00851957,-0.00929122,0.013422817,1.0199572
1.0112289,0.01351985,0.01364055,-0.0030309828,0.9979111,0.002512809,0.021064956,0.017023895,1.007922
0.99155945,-0.0038672325,0.003708541,-0.013791056,1.0053389,-0.01134319,0.015904637,0.013009752,0.993345
1.0038319,-0.0035462668,0.018196179,0.006367825,1.016496,-0.0040402957,-0.0010825865,-0.008955183,0.9855699
0.9965999,-0.009361562,0.0056194887,-0.0019281677,1.0030394,-0.00058492355,-0.0048141307,-0.0008610514,1.0049828
1.0161992,0.009072499,0.007325996,9.3618844e-05,1.0044099,-0.009721526,-0.0038523255,0.00023182748,0.9872419
0.9881001,0.012411561,0.008795068,0.011411089,1.0136778,0.010589111,-0.004494273,-0.009335614,1.0224819
0.987035,0.0086290855,-0.00238301,0.021748854,0.9948825,0.009582302,0.004766721,0.011465959,0.98946196
0.98361415,-0.0092007555,0.0017558078,0.0017609623,0.9935883,0.003210417,0.009526339,0.003895673,0.9928456
1.0132421,0.0039650025,0.01251256,-0.01766726,0.9763533,-0.007676796,-0.00055418187,0.001713784,0.9987514
0.9925222,-0.008728783,0.002150762,-0.017137915,1.0009836,-0.0012564586,0.007526766,0.012701105,0.98676276
1.0025709,0.012216066,-0.0009723762,0.012535202,1.0083064,0.014863138,0.00310158,-0.0008598269,1.0061796
0.9950022,0.001550845,-0.02021643,-0.004266491,1.0001171,-0.018476509,0.007310448,0.0067332066,0.9947391
0.9938083,-0.0018982784,-0.0036519063,0.021377265,1.0006778,-0.00018637544,0.0028100028,0.005852746,0.9888961
1.0295033,-0.006740402,-0.0032419239,-0.010040139,1.006505,0.0071509364,-0.0021592816,0.0052684466,0.9826317
0.9962232,0.0053875614,-0.00815174,-0.0058132973,1.0006176,0.0021315902,0.014599133,-0.010933264,1.0025915
1.0001827,-0.014390784,0.0040983153,-0.008177834,1.0233713,0.018295733,0.0023685305,-0.0014385761,1.0036
0.9993314,-0.010477639,-0.019616557,-0.013163895,0.9930896,-0.016769089,-0.00016724765,0.0031169327,0.9869098
1.0210143,-0.0056964247,0.020728702,-0.010827075,0.99126214,-0.00033093643,-0.01920846,0.0002228219,1.0099856
1.0044317,0.016988518,0.0042672707,-0.017747484,1.0037075,-0.013219171,-0.0026368105,0.016225802,1.001398
1.0038462,-0.0019639716,0.012595791,-0.011395373,1.0263655,0.0034610927,0.0024793344,-0.025369698,0.9928954
1.0018929,0.0048484933,-0.0055207824,-0.0024028586,0.9916394,-0.006372919,-0.017062677,0.009604381,0.9872584
1.0081013,-0.0027777639,-0.0009400999,0.010585654,1.001726,0.007780221,-0.012560055,0.0026724678,1.0078871
1.013514,0.0050327736,0.007863543,0.001156071,0.99864507,0.0048236614,-0.011132238,0.019467246,0.9911169
1.0061855,0.017078973,-0.0010125954,0.0019255376,1.0045494,-0.0103600025,-0.0022450169,-0.000102219106,1.0074289
1.0052887,0.006839861,-0.0011108081,0.009200919,1.0027422,-0.0013317789,-7.491395e-05,-0.010664209,1.0068581
0.9957165,-0.00010766975,0.008353897,-0.011317791,0.9973935,-0.012088019,0.00015830822,-0.007914262,1.0159422
0.9865078,-0.0048063723,0.0008406794,-0.012803693,1.0159189,-0.0032546173,0.0023764907,-0.012727343,1.0032912
1.0033197,0.00028157094,0.00013703038,-0.004412684,0.98563266,0.008798755,0.0065299324,0.0022766932,0.99159664
0.9917697,0.0014748494,-0.0017465289,-0.0035462584,0.9734586,-0.002874915,0.006937625,-0.004981769,0.9886328
0.98123753,0.008840073,-0.0068479846,-0.00035659721,1.0021324,0.02345066,-0.008843174,-0.00029348806,1.0033127
0.9843567,-0.0036734433,-0.0067591346,-0.0011470191,1.0062345,-0.01592969,-0.011341658,-0.011709728,0.9861274
1.0038433,0.002554965,-0.017831549,0.0027138945,0.99145764,-0.0053006215,0.003983911,0.020892795,1.0199885
1.0145022,0.0066209612,0.004113494,-0.0064358823,0.98844725,-0.013593882,-0.0066224774,0.021638803,0.9899066
1.0015745,-0.015183813,-0.005102892,0.00043078227,1.0241263,0.01687555,-0.0028278446,0.006493969,1.0075973
1.005039,-0.0049467785,-0.02492946,0.006395469,0.9983932,-0.008939094,0.0054665687,0.003018137,1.0084742
0.99741197,0.0007050443,0.0021931033,-0.02367371,1.0044594,-0.017621893,0.0029473926,0.0148845585,1.0020308
0.9922491,0.011268731,-0.0056247604,0.011141833,0.9906351,-0.01021713,-0.015436553,0.0044771335,0.9972117
0.9887018,-0.0039820275,-0.007364735,-0.0076898467,1.0093901,-0.0015885069,0.013049622,0.0043293512,1.0039594
